"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EHBC67ZZ","journalArticle","2025","Coral CaleroMacario PoloElena DesdentadoMª Ángeles Moraga","Consider the energy consumption of your quantum circuits","Nature Reviews Physics","","","10.1038/s42254-025-00846-0","https://link.springer.com/article/10.1038/s42254-025-00846-0","","2025","2026-07-02 19:59:11","2026-07-10 00:57:35","","","","","","","Nature Reviews Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J266QNUY","journalArticle","2026","Da LinChunli YangShengyuan XuShizhu TianBing Sun","On the construction of quantum circuits for S-boxes with different criteria based on the SAT solver","Quantum Information Processing","","","10.1007/s11128-025-05049-1","https://link.springer.com/article/10.1007/s11128-025-05049-1","","2026","2026-07-02 19:59:11","2026-07-10 00:57:39","","","","","","","Quantum Information Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPINKLF3","conferencePaper","2023","Jaime Alvarado-ValienteJavier Romero-ÁlvarezEnrique MoguelJosé García-AlonsoJuan M. Murillo","Towards a Classical-Quantum Platform for Pharmacogenetic Simulations","","","","10.1007/978-3-031-29067-1_20","https://link.springer.com/chapter/10.1007/978-3-031-29067-1_20","","2023","2026-07-02 19:59:11","2026-07-10 00:58:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gerontechnology V","","","","","","","","","","","","","","",""
"FUCDKALB","conferencePaper","2024","Lodovica MarchesiMichele MarchesiRoberto Tonelli","Reviewing Crypto-Agility and Quantum Resistance in the Light of Agile Practices","","","","10.1007/978-3-031-48550-3_21","https://link.springer.com/chapter/10.1007/978-3-031-48550-3_21","","2024","2026-07-02 19:59:11","2026-07-10 00:59:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Agile Processes in Software Engineering and Extreme Programming – Workshops","","","","","","","","","","","","","","",""
"2JTZFUQX","journalArticle","2025","Karuna KadianSunita GarhwalAjay Kumar","ExQUAL: an explainable quantum machine learning classifier","Applied Intelligence","","","10.1007/s10489-025-06732-7","https://link.springer.com/article/10.1007/s10489-025-06732-7","","2025","2026-07-02 19:59:11","2026-07-10 00:59:08","","","","","","","Applied Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8S9FUS9T","conferencePaper","2023","Javier Romero-ÁlvarezJaime Alvarado-ValienteEnrique MoguelJose Garcia-Alonso","Quantum Web Services: Development and Deployment","","","","10.1007/978-3-031-34444-2_39","https://link.springer.com/chapter/10.1007/978-3-031-34444-2_39","","2023","2026-07-02 19:59:11","2026-07-10 00:58:49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Web Engineering","","","","","","","","","","","","","","",""
"R47NN2EZ","bookSection","2023","Gushu LiYufei DingYuan Xie","Towards Efficient Superconducting Quantum Processor Architecture Design","Design Automation of Quantum Computers","","","10.1007/978-3-031-15699-1_3","https://link.springer.com/chapter/10.1007/978-3-031-15699-1_3","","2023","2026-07-02 19:59:11","2026-07-10 00:58:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TUH4MJY","conferencePaper","2023","Fuyuki KitagawaRyo NishimakiTakashi Yamakawa","Publicly Verifiable Deletion from Minimal Assumptions","","","","10.1007/978-3-031-48624-1_9","https://link.springer.com/chapter/10.1007/978-3-031-48624-1_9","","2023","2026-07-02 19:59:11","2026-07-10 00:58:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Theory of Cryptography","","","","","","","","","","","","","","",""
"BJJFNYS9","journalArticle","2025","Andrew ForbesFazilah Nothlawala","How a thirty-year-old quantum tale of two photons became ghost imaging","Communications Physics","","","10.1038/s42005-025-02099-w","https://link.springer.com/article/10.1038/s42005-025-02099-w","","2025","2026-07-02 19:59:11","2026-07-10 00:57:17","","","","","","","Communications Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSMYZ92Z","journalArticle","2024","F. F. MurzakhanovD. V. ShurtakovaE. I. OleynikovaG. V. MaminM. A. SadovnikovaO. P. KazarovaE. N. MokhovM. R. GafurovV. A. Soltamov","Spin Alignment of NV− Centers in 4H- and 6H-SiC Crystals Induced by IR and Visible Optical Excitation","Applied Magnetic Resonance","","","10.1007/s00723-024-01690-8","https://link.springer.com/article/10.1007/s00723-024-01690-8","","2024","2026-07-02 19:59:11","2026-07-10 00:58:01","","","","","","","Applied Magnetic Resonance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQFS6G9W","journalArticle","2023","Daniel FryAmol DeshmukhSamuel Yen-Chi ChenVladimir RastunkovVanio Markov","Optimizing quantum noise-induced reservoir computing for nonlinear and chaotic time series prediction","Scientific Reports","","","10.1038/s41598-023-45015-4","https://link.springer.com/article/10.1038/s41598-023-45015-4","","2023","2026-07-02 19:59:11","2026-07-10 00:57:41","","","","","","","Scientific Reports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G334R4HC","journalArticle","2024","Hamza Baniata","SoK: quantum computing methods for machine learning optimization","Quantum Machine Intelligence","","","10.1007/s42484-024-00180-1","https://link.springer.com/article/10.1007/s42484-024-00180-1","","2024","2026-07-02 19:59:11","2026-07-10 00:58:26","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GR643WNC","conferencePaper","2025","Constantinos BitsakosKonstantinos NikasNectarios Koziris","QuantuML: Machine Learning Algorithms and K-Means on Quantum Cloud Offering","","","","10.1007/978-3-031-94677-6_9","https://link.springer.com/chapter/10.1007/978-3-031-94677-6_9","","2025","2026-07-02 19:59:11","2026-07-10 00:57:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Algorithmic Aspects of Cloud Computing","","","","","","","","","","","","","","",""
"J3KWPS6P","journalArticle","2022","A. N. KlepachL. B. VodovatovE. A. Dmitrieva","Russian Science and Technology: Rise or Progressive Lag (Part I)","Studies on Russian Economic Development","","","10.1134/S1075700722060077","https://link.springer.com/article/10.1134/S1075700722060077","","2022","2026-07-02 19:59:11","2026-07-10 00:57:01","","","","","","","Studies on Russian Economic Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D7BICR4H","journalArticle","2023","Jianfeng Ren","Autonomous driving operating system","Autonomous driving algorithms and its IC design - Part Two","","","10.1007/978-981-99-8040-6_5","https://link.springer.com/video/segment/10.1007/978-981-99-8040-6_5","","2023","2026-07-02 19:59:11","2026-07-10 00:58:54","","","","","","","Autonomous driving algorithms and its IC design - Part Two","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ZFUE9WT","journalArticle","2025","Jinyang LiYuhong SongYipei LiuJianli PanLei YangTravis HumbleWeiwen Jiang","QuSplit: achieving both high fidelity and throughput via job splitting on noisy quantum computers","Quantum Machine Intelligence","","","10.1007/s42484-025-00319-8","https://link.springer.com/article/10.1007/s42484-025-00319-8","","2025","2026-07-02 19:59:11","2026-07-10 00:58:57","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BGH22UE8","journalArticle","2025","Akash SinhaAntonio MacalusoMatthias Klusch","Nav-Q: quantum deep reinforcement learning for collision-free navigation of self-driving cars","Quantum Machine Intelligence","","","10.1007/s42484-024-00226-4","https://link.springer.com/article/10.1007/s42484-024-00226-4","","2025","2026-07-02 19:59:11","2026-07-10 00:57:10","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFNSUPZB","bookSection","2025","Dr. Mehdi Ghane","Observability Engineering Fundamentals","Observability Engineering with Cilium","","","10.1007/979-8-8688-1258-3_4","https://link.springer.com/chapter/10.1007/979-8-8688-1258-3_4","","2025","2026-07-02 19:59:11","2026-07-10 00:57:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93DXBYDG","journalArticle","2025","Constantinos ValagiannopoulosVassilios Kovanis","Watson transform in quantum scattering","Scientific Reports","","","10.1038/s41598-025-19443-3","https://link.springer.com/article/10.1038/s41598-025-19443-3","","2025","2026-07-02 19:59:11","2026-07-10 00:57:35","","","","","","","Scientific Reports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XARB8T9K","journalArticle","2023","Francesco Di MarcantonioMassimiliano IncudiniDavide TezzaMichele Grossi","Quantum Advantage Seeker with Kernels (QuASK): a software framework to speed up the research in quantum machine learning","Quantum Machine Intelligence","","","10.1007/s42484-023-00107-2","https://link.springer.com/article/10.1007/s42484-023-00107-2","","2023","2026-07-02 19:59:11","2026-07-10 00:58:12","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8DR3EW7","conferencePaper","2023","Daniel Escánez-ExpósitoPino Caballero-GilFrancisco Martín-Fernández","Study and Implementation of an Interactive Simulation of Quantum Key Distribution Using the E91 Cryptographic Protocol","","","","10.1007/978-3-031-21333-5_96","https://link.springer.com/chapter/10.1007/978-3-031-21333-5_96","","2023","2026-07-02 19:59:11","2026-07-10 00:57:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Conference on Ubiquitous Computing & Ambient Intelligence (UCAmI 2022)","","","","","","","","","","","","","","",""
"C5KNPLPF","conferencePaper","2026","Elija PerrierMichael Timothy Bennett","Quantum AGI: Ontological Foundations","","","","10.1007/978-3-032-00800-8_8","https://link.springer.com/chapter/10.1007/978-3-032-00800-8_8","","2026","2026-07-02 19:59:11","2026-07-10 00:57:55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Artificial General Intelligence","","","","","","","","","","","","","","",""
"4CSSZL8J","conferencePaper","2023","Erik Terres EscuderoDanel Arias AlamoOier Mentxaka GómezPablo García Bringas","Assessing the Impact of Noise on Quantum Neural Networks: An Experimental Analysis","","","","10.1007/978-3-031-40725-3_27","https://link.springer.com/chapter/10.1007/978-3-031-40725-3_27","","2023","2026-07-02 19:59:11","2026-07-10 00:57:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hybrid Artificial Intelligent Systems","","","","","","","","","","","","","","",""
"8HTGXX5M","journalArticle","2023","Christoph GrögerHolger SchwarzTheo Härder","Editorial","Datenbank-Spektrum","","","10.1007/s13222-023-00451-4","https://link.springer.com/article/10.1007/s13222-023-00451-4","","2023","2026-07-02 19:59:11","2026-07-10 00:57:33","","","","","","","Datenbank-Spektrum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCUYW6DB","conferencePaper","2022","Jiahui LiuQipeng LiuLuowen QianMark Zhandry","Collusion Resistant Copy-Protection for Watermarkable Functionalities","","","","10.1007/978-3-031-22318-1_11","https://link.springer.com/chapter/10.1007/978-3-031-22318-1_11","","2022","2026-07-02 19:59:11","2026-07-10 00:58:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Theory of Cryptography","","","","","","","","","","","","","","",""
"6RNJ6JGT","conferencePaper","2021","Fuyuki KitagawaRyo NishimakiTakashi Yamakawa","Secure Software Leasing from Standard Assumptions","","","","10.1007/978-3-030-90459-3_2","https://link.springer.com/chapter/10.1007/978-3-030-90459-3_2","","2021","2026-07-02 19:59:11","2026-07-10 00:58:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Theory of Cryptography","","","","","","","","","","","","","","",""
"SJS6KUCL","journalArticle","2025","Bisma MajidShabir Ahmed SofiZamrooda Jabeen","Quantum machine learning: a systematic categorization based on learning paradigms, NISQ suitability, and fault tolerance","Quantum Machine Intelligence","","","10.1007/s42484-025-00266-4","https://link.springer.com/article/10.1007/s42484-025-00266-4","","2025","2026-07-02 19:59:11","2026-07-10 00:57:24","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AC9AVV4","journalArticle","2024","Anita Chandran","Biopharma foresees a ‘quantum advantage’: they could be right","Nature Biotechnology","","","10.1038/s41587-024-02251-x","https://link.springer.com/article/10.1038/s41587-024-02251-x","","2024","2026-07-02 19:59:11","2026-07-10 00:57:18","","","","","","","Nature Biotechnology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSLMTD26","journalArticle","2024","Fuyuki KitagawaRyo Nishimaki","Watermarking PRFs and PKE Against Quantum Adversaries","Journal of Cryptology","","","10.1007/s00145-024-09500-x","https://link.springer.com/article/10.1007/s00145-024-09500-x","","2024","2026-07-02 19:59:11","2026-07-10 00:58:14","","","","","","","Journal of Cryptology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRXGMVRY","conferencePaper","2024","Himanshak ChawlaRitika WasonParul AroraGagandeep Singh Narula","An Empirical Investigation into Quantum Algorithms","","","","10.1007/978-981-97-2550-2_65","https://link.springer.com/chapter/10.1007/978-981-97-2550-2_65","","2024","2026-07-02 19:59:11","2026-07-10 00:58:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of Fifth International Conference on Computing, Communications, and Cyber-Security","","","","","","","","","","","","","","",""
"3P4L3IWA","conferencePaper","2022","Javier Romero-ÁlvarezJaime Alvarado-ValienteJose Garcia-AlonsoEnrique MoguelJuan M. Murillo","A Graph-Based Healthcare System for Quantum Simulation of Medication Administration in the Aging People","","","","10.1007/978-3-030-97524-1_4","https://link.springer.com/chapter/10.1007/978-3-030-97524-1_4","","2022","2026-07-02 19:59:11","2026-07-10 00:58:50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gerontechnology IV","","","","","","","","","","","","","","",""
"KBX2VDYP","journalArticle","2025","Felix TennieSylvain LaizetSeth LloydLuca Magri","Quantum computing for nonlinear differential equations and turbulence","Nature Reviews Physics","","","10.1038/s42254-024-00799-w","https://link.springer.com/article/10.1038/s42254-024-00799-w","","2025","2026-07-02 19:59:12","2026-07-10 00:58:10","","","","","","","Nature Reviews Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQKK5LKR","journalArticle","2025","Basil HanafiMohammad AliDevyaani Singh","Quantum algorithms for enhanced educational technologies","Discover Education","","","10.1007/s44217-025-00400-1","https://link.springer.com/article/10.1007/s44217-025-00400-1","","2025","2026-07-02 19:59:12","2026-07-10 00:57:23","","","","","","","Discover Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7R54FGLW","journalArticle","2025","Hayato KannoShinichiro AkiyamaKotaro MurakamiShinji Takeda","Grassmann tensor renormalization group for the massive Schwinger model with a θ term using staggered fermions","Journal of High Energy Physics","","","10.1007/JHEP11(2025)036","https://link.springer.com/article/10.1007/JHEP11(2025)036","","2025","2026-07-02 19:59:12","2026-07-10 00:58:28","","","","","","","Journal of High Energy Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVE47KYZ","bookSection","2025","Chander VeluKeith NormanYuzhen ZhuFathiro Hutama Reksa PutraChristopher Noble","Quantum Communications and Enhancing Security","The Business of Quantum Technologies","","","10.1007/978-3-031-99808-9_3","https://link.springer.com/chapter/10.1007/978-3-031-99808-9_3","","2025","2026-07-02 19:59:12","2026-07-10 00:57:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZLCZPFW","journalArticle","2022","Jaiteg SinghKamalpreet Singh Bhangu","Contemporary Quantum Computing Use Cases: Taxonomy, Review and Challenges","Archives of Computational Methods in Engineering","","","10.1007/s11831-022-09809-5","https://link.springer.com/article/10.1007/s11831-022-09809-5","","2022","2026-07-02 19:59:12","2026-07-10 00:58:47","","","","","","","Archives of Computational Methods in Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PNBVL2G2","journalArticle","2026","Daming ZhengTianyin MiaoZuhong ZhangKarol VegsoTao ZhuLuyao WangZhiyuan XuSami UllahLenka Pribusova SlusnaGunhee KimDingqin HuPatrick FongZonghao LiuJie LvPeter SiffalovicNada MrkyvkovaWei ChenAntonio AbateMeng LiGang Li","Omnidirectional ionic locking network for stable perovskite photovoltaics","Nature Photonics","","","10.1038/s41566-026-01918-y","https://link.springer.com/article/10.1038/s41566-026-01918-y","","2026","2026-07-02 19:59:12","2026-07-10 00:57:40","","","","","","","Nature Photonics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6J2PN2V","journalArticle","2021","Diego H. UsecheAndres Giraldo-CarvajalHernan M. Zuluaga-BucheliJose A. Jaramillo-VillegasFabio A. González","Quantum measurement classification with qudits","Quantum Information Processing","","","10.1007/s11128-021-03363-y","https://link.springer.com/article/10.1007/s11128-021-03363-y","","2021","2026-07-02 19:59:12","2026-07-10 00:57:44","","","","","","","Quantum Information Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67LQM77M","journalArticle","2024","A. Lopez PachecoJ. Aguilar","Systematic literature review on quantum applications in nanotechnology","The Journal of Supercomputing","","","10.1007/s11227-024-06747-w","https://link.springer.com/article/10.1007/s11227-024-06747-w","","2024","2026-07-02 19:59:12","2026-07-10 00:56:33","","","","","","","The Journal of Supercomputing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S86UW3YD","journalArticle","2024","Josephine C. MeyerGina PassanteSteven J. PollockBethany R. Wilcox","Introductory quantum information science coursework at US institutions: content coverage","EPJ Quantum Technology","","","10.1140/epjqt/s40507-024-00226-0","https://link.springer.com/article/10.1140/epjqt/s40507-024-00226-0","","2024","2026-07-02 19:59:12","2026-07-10 00:59:00","","","","","","","EPJ Quantum Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MZAQED2","bookSection","2026","Ersin ElbasiYehia Ibrahim AlzoubiGreeshma VargheseAhmet E. Topcu","Introduction to Quantum Computing","Quantum Computing, Sensing and Communications for IoT","","","10.1007/978-981-95-6276-3_1","https://link.springer.com/chapter/10.1007/978-981-95-6276-3_1","","2026","2026-07-02 19:59:12","2026-07-10 00:57:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AW8VRA7M","conferencePaper","2021","Johanna BarzenFrank LeymannMichael FalkenthalDaniel VietzBenjamin WederKaroline Wild","Relevance of Near-Term Quantum Computing in the Cloud: A Humanities Perspective","","","","10.1007/978-3-030-72369-9_2","https://link.springer.com/chapter/10.1007/978-3-030-72369-9_2","","2021","2026-07-02 19:59:12","2026-07-10 00:58:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cloud Computing and Services Science","","","","","","","","","","","","","","",""
"G6HABLVQ","journalArticle","2022","Kumar PrateekNitish Kumar OjhaFahiem AltafSoumyadev Maity","Quantum secured 6G technology-based applications in Internet of Everything","Telecommunication Systems","","","10.1007/s11235-022-00979-y","https://link.springer.com/article/10.1007/s11235-022-00979-y","","2022","2026-07-02 19:59:12","2026-07-10 00:59:11","","","","","","","Telecommunication Systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57YK3KAT","journalArticle","2023","Akel HashimStefan SeritanTimothy ProctorKenneth RudingerNoah GossRavi K. NaikJohn Mark KreikebaumDavid I. SantiagoIrfan Siddiqi","Benchmarking quantum logic operations relative to thresholds for fault tolerance","npj Quantum Information","","","10.1038/s41534-023-00764-y","https://link.springer.com/article/10.1038/s41534-023-00764-y","","2023","2026-07-02 19:59:12","2026-07-10 00:57:11","","","","","","","npj Quantum Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACVRHPMA","journalArticle","2022","Connor GregorDaniel AshlockGonzalo A. RuzDuncan MacKinnonDavid Kribs","A novel linear representation for evolving matrices","Soft Computing","","","10.1007/s00500-022-07043-6","https://link.springer.com/article/10.1007/s00500-022-07043-6","","2022","2026-07-02 19:59:12","2026-07-10 00:57:34","","","","","","","Soft Computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"955ZGBS3","conferencePaper","2023","James BartusekDakshita KhuranaAlexander Poremba","Publicly-Verifiable Deletion via Target-Collapsing Functions","","","","10.1007/978-3-031-38554-4_4","https://link.springer.com/chapter/10.1007/978-3-031-38554-4_4","","2023","2026-07-02 19:59:12","2026-07-10 00:58:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Cryptology – CRYPTO 2023","","","","","","","","","","","","","","",""
"U7W5MIGQ","conferencePaper","2022","Jaime Alvarado-ValienteJavier Romero-ÁlvarezJose Garcia-AlonsoJuan M. Murillo","A Guide for Quantum Web Services Deployment","","","","10.1007/978-3-031-09917-5_42","https://link.springer.com/chapter/10.1007/978-3-031-09917-5_42","","2022","2026-07-02 19:59:12","2026-07-10 00:58:46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Web Engineering","","","","","","","","","","","","","","",""
"RMUNPDL8","bookSection","2022","Bogart Yail MárquezJenniffer Deyanira CastilloArturo Realyvásquez-Vargas","The Use of Quantum Computing with 3D Modeling in the Industrial Sector","Algorithms and Computational Techniques Applied to Industry","","","10.1007/978-3-031-00856-6_7","https://link.springer.com/chapter/10.1007/978-3-031-00856-6_7","","2022","2026-07-02 19:59:12","2026-07-10 00:57:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVYBGEND","bookSection","2023","Do Thu HaTa Phuong BacKim Duc TranKim Phuc Tran","Efficient and Trustworthy Federated Learning-Based Explainable Anomaly Detection: Challenges, Methods, and Future Directions","Artificial Intelligence for Smart Manufacturing","","","10.1007/978-3-031-30510-8_8","https://link.springer.com/chapter/10.1007/978-3-031-30510-8_8","","2023","2026-07-02 19:59:12","2026-07-10 00:57:44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X7CWMS9U","bookSection","2025","Dukuru ChiranjeviAnisha MishraRanjan Kumar BeheraTarun Biswas","Quantum Neural Networks: Exploring Quantum Enhancements in Deep Learning","Advances in Quantum Inspired Artificial Intelligence","","","10.1007/978-3-031-89905-8_11","https://link.springer.com/chapter/10.1007/978-3-031-89905-8_11","","2025","2026-07-02 19:59:12","2026-07-10 00:57:46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XLVCAZD","journalArticle","2025","Drífa AtladóttirNeele RochMatthias LeeseVerena Zimmermann","A Quantum of Responsibility? A Comparison of National Quantum Governance Frameworks and Expert Views","Digital Society","","","10.1007/s44206-025-00205-7","https://link.springer.com/article/10.1007/s44206-025-00205-7","","2025","2026-07-02 19:59:12","2026-07-10 00:57:46","","","","","","","Digital Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SGK8MN6","conferencePaper","2023","Daniel Escanez-ExpositoPino Caballero-Gil","QuantumSolver Composer: Automatic Quantum Transformation of Classical Circuits","","","","10.1007/978-3-031-42519-6_10","https://link.springer.com/chapter/10.1007/978-3-031-42519-6_10","","2023","2026-07-02 19:59:12","2026-07-10 00:57:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","International Joint Conference 16th International Conference on Computational Intelligence in Security for Information Systems (CISIS 2023)  14th International Conference on EUropean Transnational Education (ICEUTE 2023)","","","","","","","","","","","","","","",""
"PMBSY3AL","journalArticle","2025","Dakota Root","Quantum Technologies in the Context of Climate Change: Emphasizing Sustainability in a Responsible Innovation Approach to Quantum Innovation","NanoEthics","","","10.1007/s11569-025-00468-x","https://link.springer.com/article/10.1007/s11569-025-00468-x","","2025","2026-07-02 19:59:12","2026-07-10 00:57:39","","","","","","","NanoEthics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
